sku_id,category,name,mrp,discountpercent,availablequantity,discountedsellingprice,weightingms,outofstock,quantity
309,Cooking Essentials,24 Mantra Super Grain Quinoa,190,0,4,190,500,FALSE,500
310,Cooking Essentials,Everest Powder - Egg Curry Masala,40,2,6,39,50,FALSE,50
311,Cooking Essentials,Popular Essentials Pe Shah Jeera ,60,15,6,51,50,FALSE,50
312,Cooking Essentials,24 Mantra Organic Sattu Atta,95,0,6,95,500,FALSE,500
313,Cooking Essentials,Smith & Jones Pasta Masala,46,0,6,46,54,FALSE,54
314,Cooking Essentials,Weikfield Vanilla Custard Powder,142,9,3,128,500,FALSE,500
315,Cooking Essentials,Sugarfree Natura Low Calorie Sweetner ,300,10,3,270,42,FALSE,42
316,Cooking Essentials,Pillsbury Vanilla Custard Powder,37,2,6,36,100,FALSE,100
317,Cooking Essentials,24 Mantra Organic Rajma,145,0,6,145,500,FALSE,500
318,Cooking Essentials,Popular Essentials Broken Wheat/Daliya,35,2,6,34,500,FALSE,500
319,Cooking Essentials,Zorabian Chicken Smoked Ham,205,5,1,194,250,FALSE,250
320,Cooking Essentials,Smith & Jones Peri Peri Masala,99,0,6,99,75,FALSE,75
321,Cooking Essentials,Saffola Veggie Twist Masala Oats,195,12,2,171,500,FALSE,500
322,Cooking Essentials,Popular Essentials Urad Dal Split (Un-Polished),85,9,5,77,500,FALSE,500
323,Cooking Essentials,Weikfield Baking Powder,22,0,6,22,50,FALSE,50
324,Cooking Essentials,Popular Essentials Bajra Whole,65,13,6,56,1000,FALSE,1
325,Cooking Essentials,Weikfield Veg Jelly Crystals - Strawberry,45,2,6,44,90,FALSE,90
326,Cooking Essentials,Weikfield Veg Jelly Crystals - Raspberry,45,2,6,44,90,FALSE,90
327,Cooking Essentials,Popular Essentials Masoor Dal Split (Un-Polished),70,10,4,63,500,FALSE,500
328,Cooking Essentials,Popular Essentials Ajwain Whole,50,12,2,44,100,FALSE,100
329,Cooking Essentials,Popular Essentials Pista Salted (With Shell),470,21,5,371,250,FALSE,250
330,Cooking Essentials,The Bake Shop Bread Crumbs,50,6,3,47,400,FALSE,400
331,Cooking Essentials,Popular Essentials Horse Gram,40,10,4,36,500,FALSE,500
332,Cooking Essentials,Hershey's Chocolate Syrup,95,0,4,95,200,FALSE,200
333,Cooking Essentials,Godrej Yummiez Chilli Chicken Sausages ,160,10,3,144,250,FALSE,250
334,Cooking Essentials,Everest Kasuri Methi,25,0,6,25,25,FALSE,25
335,Cooking Essentials,Satyam Makhana,208,0,6,208,100,FALSE,100
336,Cooking Essentials,Everest Tandoori Chicken Masala,39,2,5,38,50,FALSE,50
337,Cooking Essentials,Weikfield Falooda Mix - Kesar Pista,49,2,3,48,200,FALSE,200
338,Cooking Essentials,Weikfield Cocoa Powder,70,7,6,65,50,FALSE,50
339,Cooking Essentials,Pantai Coconut Cream,150,4,4,143,400,FALSE,400
340,Cooking Essentials,Popular Essentials Coriander Seeds,15,0,5,15,50,FALSE,50
341,Cooking Essentials,Ching's Singapore Curry Instant Noodles,60,0,4,60,240,FALSE,240
342,Cooking Essentials,Eastern Fish Masala,48,2,5,47,100,FALSE,100
343,Cooking Essentials,Pillsbury Atta/Godihittu - Chakki Fresh,275,0,6,275,5000,FALSE,5
344,Cooking Essentials,"Oleev Smart Oil Fortified with VIT A, D, E & K (Pouch)",215,9,4,194,1000,FALSE,1
345,Cooking Essentials,Everest Dry Ginger Powder,75,9,4,68,100,FALSE,100
346,Cooking Essentials,Pillsbury Cooker Cake Mix - Choco,100,11,6,89,159,FALSE,159
347,Cooking Essentials,Hersheys Chocolate Almond Syrup,200,0,2,200,450,FALSE,450
348,Cooking Essentials,Satyam Nighties Spices  Chilli Pandi,56,7,5,52,100,FALSE,100
349,Cooking Essentials,Popular Essentials Popular Essential Pista Salted (With Shell),190,10,6,171,100,FALSE,100
350,Cooking Essentials,Godrej Yummiez Chicken Punjabi Tikka ,295,9,6,266,360,FALSE,360
351,Cooking Essentials,Popular Essentials Rozana Sona Masuri Raw Rice,350,10,5,312,5000,FALSE,5
352,Cooking Essentials,24 Mantra Mustard Oil (Cold Pressed) ,350,10,6,312,1000,FALSE,1
353,Cooking Essentials,24 Mantra Organic Black Pepper,170,7,6,157,100,FALSE,100
354,Cooking Essentials,Popular Essentials Green Moong Whole,90,16,3,75,500,FALSE,500
355,Cooking Essentials,24 Mantra Organic Masoor Dal - Split,95,7,6,88,500,FALSE,500
356,Cooking Essentials,Praakritik Organic Natural Rock Salt,60,6,3,56,500,FALSE,500
357,Cooking Essentials,24 Mantra Sunflower Oil (Cold Pressed) Pet Bottle,390,11,5,347,1000,FALSE,1
358,Cooking Essentials,"Ching's Secret Instant Noodles, Hot Garlic",60,0,4,60,240,FALSE,240
359,Cooking Essentials,Saffola Everyday Peppy Tomato Masala Oats,195,12,6,171,500,FALSE,500
360,Cooking Essentials,Dabur 100% Pure Honey - Worlds No.1,430,10,6,387,1000,FALSE,1
361,Cooking Essentials,Popular Essentials Star Anise,70,10,5,63,25,FALSE,25
362,Cooking Essentials,Ching's Secret Chicken 65 Masala - Chicken,10,0,5,10,20,FALSE,20
363,Cooking Essentials,Cadbury Cocoa Powder,223,5,6,211,150,FALSE,150
364,Cooking Essentials,Praakritik Natural Desi Gir Cow A2 Ghee,1450,10,6,1305,540,FALSE,540
365,Cooking Essentials,Praakritik Organic Poha,120,6,5,112,500,FALSE,500
366,Cooking Essentials,Praakritik Organic Natural Wild Forest Honey,160,6,4,150,200,FALSE,200
367,Cooking Essentials,Popular Essentials Dry Dates (Kharak),140,15,6,118,250,FALSE,250
368,Cooking Essentials,Popular Essentials Kashmiri Red Rajma,95,6,4,89,500,FALSE,500
369,Cooking Essentials,Dabur Hommade - Garlic Paste,50,6,6,47,200,FALSE,200
370,Cooking Essentials,Dabur 100% Pure Honey,330,10,1,297,400,FALSE,400
371,Cooking Essentials,Ching's Schezwan Fried Rice(Miracle Masala),44,0,5,44,60,FALSE,60
372,Cooking Essentials,"Maggi Magic Cubes, Vegetarian Masala",35,2,1,34,40,FALSE,40
373,Cooking Essentials,Everest Tandoori Chicken Masala,74,9,3,67,100,FALSE,100
374,Cooking Essentials,Popular Essentials Red Poha,45,4,6,43,500,FALSE,500
375,Cooking Essentials,Everest Kitchen King Masala,142,9,6,128,200,FALSE,200
376,Cooking Essentials,Pillsbury Oven Cake Mix - Rich Chocolate,165,10,5,147,285,FALSE,285
377,Cooking Essentials,Eastern Super Garam Masala,74,6,2,69,200,FALSE,200
378,Cooking Essentials,Maggi Magic Cubes Extra Chicken,40,2,6,39,48,FALSE,48
379,Cooking Essentials,Satyam Nighties Spices  Chilli Kashmiri,102,6,6,95,100,FALSE,100
380,Cooking Essentials,Eastern Cumin Powder,49,2,6,48,100,FALSE,100
381,Cooking Essentials,Popular Essentials Urad Gola White(Un-Polished),90,10,6,81,500,FALSE,500
382,Cooking Essentials,24 Mantra Organic Chana Dal,95,6,5,89,500,FALSE,500
383,Cooking Essentials,Delight Nuts Cashew Roasted & Salted,425,20,6,340,200,FALSE,200
384,Cooking Essentials,Popular Essentials Mace/Javitri,90,10,3,81,20,FALSE,20
385,Cooking Essentials,Dlicia Whip Topping Bottle,235,27,5,171,1000,FALSE,1
386,Cooking Essentials,Mother's Recipe Paste Ginger & Garlic,76,10,4,68,300,FALSE,300
387,Cooking Essentials,24 Mantra Groundnut Oil (Cold Pressed) Pet Bottle,410,10,6,369,1000,FALSE,1
388,Cooking Essentials,Satyam Pulses Masur Dal,87,6,6,81,500,FALSE,500
389,Cooking Essentials,Delight Nuts Pista Roasted & Salted,425,20,6,340,200,FALSE,200
390,Cooking Essentials,"Top Ramen Noodles, Atta",80,0,1,80,280,FALSE,280
391,Cooking Essentials,Hershey's Cocoa Powder,95,0,5,95,70,FALSE,70
392,Cooking Essentials,Praakritik Organic Singhara Atta,240,6,4,225,500,FALSE,500
393,Cooking Essentials,Gits Veg Biryani Ready to Eat,110,10,6,99,265,FALSE,265
394,Cooking Essentials,Delight Nuts Cranberries Sliced ,299,20,6,239,200,FALSE,200
395,Cooking Essentials,Borges Durum Wheat Pasta Superior Quality,250,40,6,149,500,FALSE,500
396,Cooking Essentials,Ceres Foods Laal Maas Instant Liquid Masala,220,50,5,110,200,FALSE,200
397,Cooking Essentials,Popular Essentials Sattu Atta,90,12,3,79,500,FALSE,500
398,Cooking Essentials,Popular Essentials Mustard Seeds Rai Yellow,25,0,5,25,100,FALSE,100
399,Cooking Essentials,Praakritik Organic Extra Virgin Coconut Oil,150,10,5,134,100,FALSE,100
400,Cooking Essentials,Praakritik Organic Garlic Powder,110,1,5,108,100,FALSE,100
401,Cooking Essentials,Sugarfree Gold Low Calorie Sweetner ,125,5,6,118,100,FALSE,100
402,Cooking Essentials,Aashirvaad Breakfast Instant Mix - Rice Idli,75,30,6,52,200,FALSE,200
403,Cooking Essentials,Kitchens Of India Mutter Paneer,130,4,6,124,285,FALSE,285
404,Cooking Essentials,Ching's Secret Veg Manchurian Masala,44,0,6,44,60,FALSE,60
405,Cooking Essentials,Popular Essentials Jowa Flour,50,2,5,49,500,FALSE,500
406,Cooking Essentials,Everest Shahi Biryani Masala,245,0,6,245,200,FALSE,200
407,Cooking Essentials,Popular Essentials Black Til,50,6,4,47,100,FALSE,100
408,Cooking Essentials,Popular Essentials Pancharatna Dal,80,10,6,72,500,FALSE,500
409,Cooking Essentials,Saffola 100% Pure Honey,475,8,2,437,1000,FALSE,750
410,Cooking Essentials,Popular Essentials Tamarind,150,14,6,128,500,FALSE,500
411,Cooking Essentials,Gits Rice Dosa Instant Breakfast Mix,60,5,5,57,200,FALSE,200
412,Cooking Essentials,Popular Essentials Poppy Seeds (Gasagase),280,7,6,260,100,FALSE,100
413,Cooking Essentials,Hershey's Hot Chocolate Powder,210,0,4,210,250,FALSE,250
414,Cooking Essentials,Borges Farfalle Durum Wheat Pasta ,250,0,5,250,500,FALSE,500
415,Cooking Essentials,Satyam Chilli  Bedgi,82,10,5,73,100,FALSE,100
416,Cooking Essentials,Aashirvaad Instant Mix - Rice Dosa,75,30,6,52,200,FALSE,200
417,Cooking Essentials,Hershey's Cocoa - Natural Unsweetened,270,10,4,243,225,FALSE,225
418,Cooking Essentials,Weikfield Veg Jelly Crystals - Mango,45,2,6,44,90,FALSE,90
419,Cooking Essentials,Praakritik Orrganic Cold Pressed Sesame Oil,130,10,5,117,100,FALSE,100
420,Cooking Essentials,Amulya Dairy Whitener ,380,2,4,372,1000,FALSE,1
421,Cooking Essentials,ITC Master Chef Hyderabadi Biryani,75,30,5,52,80,FALSE,80
422,Cooking Essentials,Flying Bird Butter Scotch Essence,50,2,6,49,20,FALSE,20
423,Cooking Essentials,Dabur Hommade - Ginger Paste,50,6,6,47,200,FALSE,200
424,Cooking Essentials,Popular Essentials Green Peas (Un-Polished),120,10,5,108,500,FALSE,500
425,Cooking Essentials,Quaker Oats Pouch,276,10,6,248,1500,FALSE,1
426,Cooking Essentials,24 Mantra Organic Urad White Whole,145,15,4,122,500,FALSE,500
427,Cooking Essentials,Popular Essentials Guntur Chilli Stemless,40,2,2,39,100,FALSE,100
428,Cooking Essentials,Popular Essentials Moth Whole,90,10,6,81,500,FALSE,500
429,Cooking Essentials,Keya Pizza Seasoning,109,17,6,90,45,FALSE,45
430,Cooking Essentials,Keya Piri Piri | Exotic Spices Mix,109,20,6,87,80,FALSE,80
431,Cooking Essentials,24 Mantra Organic Moong Dal,135,7,6,125,500,FALSE,500
432,Cooking Essentials,Betty Crocker French Vanilla Cake Mix,310,10,6,276,520,FALSE,520
433,Cooking Essentials,Delight Nuts Dried Cranberries ,340,20,6,272,200,FALSE,200
434,Cooking Essentials,Everest Kesari Milk Masala,205,0,2,205,50,FALSE,50
435,Cooking Essentials,Tong Garden Salted Cocktail Nuts,295,9,5,266,160,FALSE,160
436,Cooking Essentials,MTR Uttapam Mix,165,5,6,156,500,FALSE,500
437,Cooking Essentials,Gits Khaman Dhokla Instant Snack Mix,65,6,6,61,180,FALSE,180
438,Cooking Essentials,Happilo Premium 100% Natural Whole Cashews,335,29,6,235,200,FALSE,200
439,Cooking Essentials,Everest Dry Mango Powder,80,0,5,80,100,FALSE,100
440,Cooking Essentials,Dabur Hommade - Ginger Garlic Past Tub,110,5,6,104,400,FALSE,400
441,Cooking Essentials,Everest Chicken Masala,147,10,6,132,200,FALSE,200
442,Cooking Essentials,Gits Medu Vada Instant Snack Mix,90,4,6,86,200,FALSE,200
443,Cooking Essentials,Weikfield Drinking Chocolate Powder,65,10,6,58,100,FALSE,100
444,Cooking Essentials,Popular Essentials Regular White Lobia,70,10,6,63,500,FALSE,500
445,Cooking Essentials,Puro Healthy Salt Crystal,135,7,6,125,1000,FALSE,1
446,Cooking Essentials,Popular Essentials Premium Jeera Rice,140,0,5,140,1000,FALSE,1
447,Cooking Essentials,Smith & Jones Shahi Paneer Masala Mix,44,0,6,44,60,FALSE,60
448,Cooking Essentials,Betty Crocker Mug Treats - Chocolate Mix - Pack of 4,200,11,6,178,264,FALSE,264
449,Cooking Essentials,Smith & Jones Pasta Masala,60,10,5,54,108,FALSE,108
450,Cooking Essentials,Catch Black Pepper Sprinkler,100,0,1,100,50,FALSE,50
451,Cooking Essentials,Weikfield Cooker Cake Mix - Chocolate,95,6,6,89,150,FALSE,150
452,Cooking Essentials,ITC Master Chef Butter Chicken,75,30,6,52,80,FALSE,80
453,Cooking Essentials,Masala Oats Masala & Coriander ,195,9,5,176,500,FALSE,500
454,Cooking Essentials,Smith & Jones Mutter Paneer Masala,42,0,6,42,60,FALSE,60
455,Cooking Essentials,Kitchens of India Dal Bukhara Gravy Mix,110,30,6,77,285,FALSE,285
456,Cooking Essentials,Popular Essentials Fried Gram (Bengal Gram),70,10,6,63,500,FALSE,500
457,Cooking Essentials,Gits Jalebi with Maker Dessert Mix,75,16,6,63,100,FALSE,100
458,Cooking Essentials,Popular Essentials Soya Beans ,80,6,6,75,500,FALSE,500
459,Cooking Essentials,24 Mantra Organic Roasted Bengal Gram Dal,105,7,6,97,500,FALSE,500
460,Cooking Essentials,Keya Italian Seasoning,109,10,6,98,35,FALSE,35
461,Cooking Essentials,MTR Idli/Dosa/Chilly Chutney Powder,115,0,3,115,200,FALSE,200
462,Cooking Essentials,Delight Nuts Trail Mix ,399,25,6,299,200,FALSE,200
463,Cooking Essentials,Praakritik Organic Chilka Moong Dal,120,10,6,108,500,FALSE,500
464,Cooking Essentials,Smith & Jones Garlic & Herbs Masala Mix,99,0,6,99,75,FALSE,75
465,Cooking Essentials,Eastern Tamarind,63,0,6,63,200,FALSE,200
466,Cooking Essentials,Tong Garden Wasabi Coated Greenpeas Tin,200,11,6,178,180,FALSE,180
467,Cooking Essentials,Flying Bird Pineapple Artifical Food Essence,50,2,6,49,20,FALSE,20
468,Cooking Essentials,Mother's Recipe Tamarind Paste,50,2,2,49,200,FALSE,200
469,Cooking Essentials,Japanese Choice Udon Noodles,295,9,6,266,250,FALSE,250
470,Cooking Essentials,Pantai Coconut Milk,150,0,4,150,400,FALSE,400
471,Cooking Essentials,Praakritik Organic Masoor Dal,130,10,6,116,500,FALSE,500
472,Cooking Essentials,Popular Essentials Classic Sona Masuri Rice,430,10,6,387,5000,FALSE,5
473,Cooking Essentials,Popular Essentials Salted Murmure ,70,18,6,57,400,FALSE,400
474,Cooking Essentials,Oleev Active Oil (Pouch),265,9,6,239,1000,FALSE,1
475,Cooking Essentials,Delight Nuts Dried Blueberries ,540,20,6,432,150,FALSE,150
476,Cooking Essentials,Popular Essentials Double Beans White,60,10,6,54,250,FALSE,250
477,Cooking Essentials,Delight Nuts Almond Natural ,349,20,6,279,200,FALSE,200
478,Cooking Essentials,Praakritik Organic Jaggery,160,6,6,150,900,FALSE,900
479,Cooking Essentials,Praakritik Organic Raw Sugar,90,6,6,84,500,FALSE,500
480,Cooking Essentials,MTR Masala - Sambar Powder,115,0,4,115,200,FALSE,200
481,Cooking Essentials,RRO Til Dil Premium Til Oil Bottle,173,6,6,162,500,FALSE,500
482,Cooking Essentials,ITC Master Chef Vegetable Biryani Cooking Paste,75,30,5,52,80,FALSE,80
483,Cooking Essentials,Jivana Jaggery,100,0,2,100,950,FALSE,950
484,Cooking Essentials,Praakritik Organic Besan,170,6,6,159,500,FALSE,500
485,Cooking Essentials,MTR Instant Gulab Jamun Mix,195,9,6,176,500,FALSE,500
486,Cooking Essentials,Maggi Magic Cubes Extra Chicken,199,0,2,199,240,FALSE,240
487,Cooking Essentials,On1y Mixed Herbs,99,0,6,99,14,FALSE,14
488,Cooking Essentials,Popular Essentials Urad Gola Black (Un-Polished),80,10,6,72,500,FALSE,500
489,Cooking Essentials,Gits Dessert Mix China Grass Bombay Halwa,55,0,4,55,80,FALSE,80
490,Cooking Essentials,Praakritik Organic Basmati Rice,170,0,5,170,500,FALSE,500
491,Cooking Essentials,Ceres Foods Nalli Nihari Instant Liquid Masala,220,50,6,110,200,FALSE,200
492,Cooking Essentials,Borges Canola Oil Pet Bottle,399,0,6,399,1000,FALSE,1
493,Cooking Essentials,Suhana Biryani Masala,66,0,6,66,50,FALSE,50
494,Cooking Essentials,On1y Black Salt Grinder,99,0,6,99,100,FALSE,100
495,Cooking Essentials,Popular Essentials Nylon Til,40,2,6,39,100,FALSE,100
496,Cooking Essentials,Pillsbury Rich Choco Oven Cake Mix - Egg Free,170,6,6,159,270,FALSE,270
497,Cooking Essentials,Weikfield Tomato Salsa Instant Pasta,25,0,1,25,77,FALSE,77
498,Cooking Essentials,Praakritik Organic Jowar Atta,110,6,6,103,500,FALSE,500
499,Cooking Essentials,Sugarfree Gold Low Calorie Sweetner ,270,7,6,251,50,FALSE,50
500,Cooking Essentials,Epicurea Thai Jasmine Rice,295,0,4,295,500,FALSE,500
501,Cooking Essentials,Yummiez Chicken Garlic Fingers Pouch,250,0,5,250,400,FALSE,400
502,Cooking Essentials,RRO Primio Refined Groundnut (Jar),490,11,6,436,2000,FALSE,2
503,Cooking Essentials,Praakritik Organic Tuvar Dal,140,0,6,140,500,FALSE,500
504,Cooking Essentials,Sugarfree Gold Low Calorie Sweetner,185,5,3,175,300,FALSE,300
505,Cooking Essentials,Cantina Beans Mexican Beans,250,14,6,213,410,FALSE,410
506,Cooking Essentials,Pillsbury Oven Cake Mix - Vanilla,175,10,6,156,225,FALSE,225
507,Cooking Essentials,Hershey's Chocolate Milk Booster,200,0,6,200,450,FALSE,450
508,Cooking Essentials,Popular Essentials Byadagi Chilli Stemless,80,0,6,80,100,FALSE,100
509,Cooking Essentials,Suhana Spice Mix - Chicken Biryani,66,0,6,66,50,FALSE,50
510,Cooking Essentials,Praakritik Organic Yellow Moon Dal,135,0,6,135,500,FALSE,500
511,Cooking Essentials,Maggi Magic Cubes Extra Chicken,199,10,6,179,240,FALSE,240
512,Cooking Essentials,Dhara Filtered Groundnut Oil (Jar),1050,0,2,1050,5000,FALSE,5
513,Cooking Essentials,24 Mantra Sona Masuri Brown Rice,475,10,6,423,5000,FALSE,5
514,Cooking Essentials,24 Mantra Organic Pancharatna Dal - Split,130,7,6,120,500,FALSE,500
515,Cooking Essentials,24 Mantra Organic Cumin Powder,70,0,6,70,100,FALSE,100
516,Cooking Essentials,Popular Essentials Samba Broken Wheat,100,11,6,89,500,FALSE,500
517,Cooking Essentials,Betty Crocker Chocolate Fudge Cake Mix,295,0,6,295,475,FALSE,475
518,Cooking Essentials,Borges Extra Light Olive Oil Bottle ,2600,46,6,1399,2000,FALSE,2
519,Cooking Essentials,Flying Bird Premium Orange Artificial Food Essence,60,0,6,60,20,FALSE,20
520,Cooking Essentials,Popular Essentials Red Cherry/Gundu Chilli,95,0,6,95,100,FALSE,100
521,Cooking Essentials,Super Saver Kolam Rice Sortex Clean ,700,10,3,630,5000,FALSE,5
522,Cooking Essentials,Flying Bird Food Essence - Kewra,50,0,6,50,20,FALSE,20
523,Cooking Essentials,MTR Vada Breakfast,200,0,1,200,500,FALSE,500
524,Cooking Essentials,On1y Pasta Seasoning,99,0,6,99,30,FALSE,30
525,Cooking Essentials,Praakritik Organic Indrayani Rice,70,0,6,70,500,FALSE,500
526,Cooking Essentials,On1y Pizza Seasoning,99,0,6,99,28,FALSE,28
527,Cooking Essentials,Kitchens of India Mutter Paneer Mix,120,30,4,84,285,FALSE,285
528,Cooking Essentials,Aashirvaad Svasti Cow Ghee Tetra Pack,295,0,6,295,500,FALSE,500
529,Cooking Essentials,Weikfield Cooker Cake Mix - Vanilla,95,0,6,95,150,FALSE,150
530,Cooking Essentials,Praakritik Organic Kapli Wheat Atta,165,10,6,147,1000,FALSE,1
531,Cooking Essentials,Epicurea Sushi Rice,295,0,6,295,500,FALSE,500
532,Cooking Essentials,Sugarfree Natural Green Stevia Leaves Zero Calorie,75,0,2,75,100,FALSE,100
533,Cooking Essentials,Smith & Jones Italian Spices Masala Mix,99,0,6,99,75,FALSE,75
534,Cooking Essentials,Satyam Nighties Spices  Chilli Bore,89,10,6,80,100,FALSE,100
535,Cooking Essentials,Weikfield Veg Jelly Crystals - Orange,45,2,6,44,90,FALSE,90
536,Cooking Essentials,Praakritik Organic Jumbo Rolled Oats,190,11,6,169,500,FALSE,500
537,Cooking Essentials,On1y Sea Salt Grinder,89,0,6,89,100,FALSE,100
538,Cooking Essentials,Delight Nuts Berries Mix ,399,20,6,319,200,FALSE,200
539,Cooking Essentials,Everest Kesari Milk Masala,205,0,6,205,50,FALSE,20
540,Cooking Essentials,Praakritik Organic Ginger Powder,139,10,6,125,100,FALSE,100
541,Cooking Essentials,Suhana Mutton Gravy Mix,45,0,4,45,80,FALSE,80
542,Cooking Essentials,On1y Salad Seasoning Grinder,139,0,6,139,45,FALSE,45
543,Cooking Essentials,Figaro Pure Olive Oil,325,8,1,299,200,FALSE,200
544,Cooking Essentials,Madhur Sugar,60,6,0,56,1000,TRUE,1
545,Cooking Essentials,Amul Fresh Cream,63,0,0,63,250,TRUE,250
546,Cooking Essentials,Madhur Pure And Hygienic Sugar,295,9,0,266,5000,TRUE,5
547,Cooking Essentials,Satyam Poha Jada,35,8,0,32,500,TRUE,500
548,Cooking Essentials,Aashirvaad Superior MP Whole Wheat Atta,53,1,0,52,1000,TRUE,1
549,Cooking Essentials,Fortune Soyabean Oil,210,13,0,181,1000,TRUE,1
550,Cooking Essentials,Maggi Masala Ae Magic,58,6,0,54,72,TRUE,72
551,Cooking Essentials,Aashirvaad Iodised Salt ,22,13,0,19,1000,TRUE,1
552,Cooking Essentials,Maggi 2-Minute Instant Noodles - Masala,44,0,0,44,280,TRUE,280
553,Cooking Essentials,Popular Essentials Phool Makhana (Jumbo Size),150,14,0,128,100,TRUE,100
554,Cooking Essentials,Aashirvaad Atta With Mutigrains,315,8,0,287,5000,TRUE,5
555,Cooking Essentials,Tata Sampann Poha,44,6,0,41,500,TRUE,500
556,Cooking Essentials,Fortune Besan Flour,120,0,0,120,1000,TRUE,1
557,Cooking Essentials,Popular Essentials Toor Dal (Un-Polished),80,7,0,74,500,TRUE,500
558,Cooking Essentials,Everest Tikhalal Hot & Red Chilly Powder,47,2,0,46,100,TRUE,100
559,Cooking Essentials,Popular Essentials Chia Seeds,50,2,0,49,100,TRUE,100
560,Cooking Essentials,Tata Sampann Unpolished Toor Dal/Arhar Dal,179,1,0,177,1000,TRUE,200
561,Cooking Essentials,Everest Coriander Powder,32,3,0,31,100,TRUE,100
562,Cooking Essentials,Satyam Thin Poha Patla,38,7,0,35,500,TRUE,500
563,Cooking Essentials,Popular Essentials Sona Masouri Raw Rice,75,0,0,75,1000,TRUE,1
564,Cooking Essentials,Tata Sampann High Protien Chana Dal - Split,64,0,0,64,500,TRUE,500
